simulation_id,terminal_value,pnl_pct
278,0.9095961999956061,-0.09040380000439385
279,1.029219338811837,0.029219338811836915
280,1.1193017746508187,0.1193017746508187
281,1.0999673979752216,0.09996739797522158
282,1.0008801838383627,0.0008801838383627469
283,0.991127907554841,-0.008872092445158963
284,1.169820361570827,0.16982036157082692
285,0.9695113897607448,-0.0304886102392552
286,0.9467607725327857,-0.05323922746721432
287,1.0261086605981629,0.02610866059816286
288,0.9732049523951751,-0.026795047604824873
289,1.0400349345562656,0.04003493455626561
290,1.0296935507575233,0.029693550757523335
291,0.9709703660209879,-0.029029633979012148
292,0.9960812511378767,-0.003918748862123289
293,1.1335134883470301,0.13351348834703014
294,0.9404249079446655,-0.05957509205533451
295,1.0195437759672552,0.019543775967255206
296,1.0614051128729511,0.06140511287295114
297,1.017933241466621,0.017933241466620897
298,0.9815479430105463,-0.018452056989453736
299,0.8974223959584372,-0.1025776040415628
300,1.0394651129984867,0.03946511299848665
301,1.1327187145720456,0.13271871457204565
302,0.9656119721324595,-0.03438802786754047
303,0.9350627526418358,-0.0649372473581642
304,0.9489695358311411,-0.051030464168858924
305,1.1319363943746392,0.13193639437463922
306,0.9162695248274619,-0.08373047517253807
307,0.992454542870541,-0.007545457129458977
308,0.9986921231802214,-0.0013078768197786195
309,0.9101217250083453,-0.08987827499165468
310,0.9346666269236397,-0.06533337307636033
311,0.9133616924692545,-0.08663830753074553
312,1.097283673288318,0.097283673288318
313,0.9698305996496758,-0.030169400350324227
314,0.8865147178977328,-0.11348528210226716
315,1.1056383350275714,0.10563833502757136
316,0.9638274626579069,-0.036172537342093136
317,0.9819069263560692,-0.018093073643930757
318,0.9413884975076598,-0.05861150249234015
319,1.0138721998250884,0.01387219982508836
320,1.178021450333231,0.1780214503332309
321,1.0767124420058907,0.07671244200589067
322,1.0197204982141947,0.019720498214194748
323,1.0851154395899776,0.08511543958997758
324,0.9825930141844996,-0.017406985815500375
325,1.0035391118960066,0.0035391118960066414
326,0.965230304062957,-0.034769695937043044
327,0.9169258943622229,-0.08307410563777706
328,0.9578971378081439,-0.042102862191856105
329,0.9989741915567548,-0.0010258084432451797
330,1.058668607121191,0.05866860712119104
331,0.9769490855859283,-0.0230509144140717
332,1.0553524964803518,0.05535249648035179
333,1.0135433625091244,0.013543362509124357
334,1.0049475011885218,0.00494750118852183
335,0.9567751719411827,-0.04322482805881733
336,0.9278734568250345,-0.07212654317496547
337,0.9919647641164464,-0.008035235883553593
338,1.0746899978728524,0.07468999787285235
